2000000004245724,-7.6255307,53.1234182,Sheskin,,,
2000000004245738,-8.4604374,54.1269424,Clooneen,,,
2000000004245739,-8.4433739,54.1170183,Cloonlurg,,,
2000000004245740,-8.4640494,54.0989369,Doobeg,,,
2000000004245741,-8.4597314,54.0949190,Doomore,,,
2000000004245742,-8.4554664,54.0886191,Doonmeegin,,,
2000000004245743,-8.4658084,54.1088592,Kilcreevin,,,
2000000004245744,-8.4496233,54.1016950,Knockmoynagh,,,
2000000004245745,-8.4623201,54.1132307,Newpark,,,
2000000004245746,-8.4558637,54.1034003,Turlaghyraun,,,
2000000004245761,-6.3463934,54.9552364,Dundermot,,,
2000000004245808,-7.7319854,53.0968597,Ballincur,,,
2000000004245809,-7.6095612,53.1056632,Barlahan,,,
2000000004245810,-7.6902174,53.0991337,Castletown and Glinsk,,,
2000000004245811,-7.6553398,53.1062813,Coolcreen,,,
2000000004245812,-7.7594984,53.1079958,Droughtville,,,
2000000004245813,-7.6244456,53.0995364,Glenletter,,,
2000000004245814,-7.7547635,53.0981667,Kyle,,,
2000000004245815,-7.7088045,53.0895514,Lismoney,,,
2000000004245816,-7.7603358,53.0959017,Osierbrook,,,
2000000004245817,-7.7602558,53.1164626,Pass,,,
2000000004245818,-7.6752782,53.1058313,Pigeonstown,,,
2000000004245819,-7.6396849,53.1104445,Spink,,,
2000000004245820,-7.7131053,53.1040292,The Walk,,,
2000000004245956,-6.2501191,53.2852021,Ballinteer-Meadowbroads ED,,,
2000000004245957,-6.2015986,53.3058316,Blackrock-Booterstown ED,,,
2000000004245958,-6.1926961,53.3017687,Blackrock-Williamstown ED,,,
2000000004245959,-6.1835947,53.3039172,Blackrock Park,,,
2000000004246038,-7.2288759,53.7684638,Ballynacree,,,
2000000004246061,-7.2167453,53.7599145,Moat,,,
2000000004246073,-7.2060472,53.7719597,Tully,,,
2000000004246203,-5.9123989,54.9212442,Ballygilbert,,,
2000000004246204,-5.9156909,54.9330316,Lisnahay North,,,
2000000004246205,-5.9140178,54.9286387,Lisnahay South,,,
2000000004246763,-6.2293325,53.1769534,Lackan Wood,,,
2000000004246940,-6.5516390,54.9879205,Artnagross,,,
2000000004246941,-6.5291038,54.9646193,Ballymaconnelly,,,
2000000004246942,-6.5397456,54.9768695,Carney Hill,,,
2000000004246943,-6.5397676,54.9815132,Desertderrin,,,
2000000004246944,-6.5447274,54.9831720,Moore Lodge,,,
2000000004246955,-6.5364978,54.9963360,Killins North,,,
2000000004246956,-6.5356908,54.9904022,Killins South,,,
2000000004246992,-8.3012869,54.0869322,Barroe North,,,
2000000004246993,-8.2756050,54.1002795,Cabragh,,,
2000000004246994,-8.2660135,54.0913192,Drumbeg North,,,
2000000004246995,-8.2739720,54.0850294,Drumbeg West,,,
2000000004246996,-8.2891478,54.0842633,Moytirra West,,,
2000000004246997,-8.2680517,54.0981892,Shancough,,,
2000000004246998,-8.2265797,54.1157897,Tullynure,,,
2000000004247141,-6.5584592,55.0002133,Artiforty,,,
2000000004247142,-6.5591094,54.9948677,Vow,,,
2000000004247184,-6.5737671,55.0042530,New Buildings,,,
2000000004247297,-6.5638325,55.0236654,Ballaghbeddy,,,
2000000004247298,-6.5699975,55.0134560,Ballynagarvy,,,
2000000004247299,-6.5699662,55.0200338,Glengad,,,
2000000004247300,-6.5729501,55.0086170,Maddykeel,,,
2000000004247301,-6.5603399,55.0153571,Tate's Fort,,,
2000000004247318,-6.5698997,55.0437864,Cross,,,
2000000004247319,-6.5571901,55.0300798,Eden,,,
2000000004247558,-5.9077022,54.9384595,Drumnagreagh,,,
2000000004247559,-5.9016719,54.9386265,Solar,,,
2000000004247565,-5.9130133,54.9486700,Minnis South,,,
2000000004247583,-5.9192288,54.9512108,Minnis North,,,
2000000004247584,-5.9245884,54.9433843,Slievebane,,,
2000000004247586,-6.1325851,53.2912699,Dun Laoghaire-East Central ED,,,
2000000004247587,-6.1449892,53.2947055,Dun Laoghaire-Salthill ED,,,
2000000004247588,-6.1382333,53.2933764,Dun Laoghaire-West Central ED,,,
2000000004247722,-6.5720645,55.0614896,Ballynacree More,,,
2000000004247726,-7.9204541,53.0809108,Ballindarra,,,
2000000004247727,-7.8827181,53.1207798,Ballindown,,,
2000000004247728,-7.8166814,53.1025146,Ballinree,,,
2000000004247729,-7.8838183,53.0754656,Ballinree,,,
2000000004247730,-7.8062415,53.1245029,Ballynamona Glebe,,,
2000000004247731,-7.8774726,53.1112422,Ballywilliam,,,
2000000004247732,-7.8596787,53.1172350,Bogderries,,,
2000000004247733,-7.8641745,53.0818310,Boherboy,,,
2000000004247734,-7.7860316,53.0872675,Breaghmore,,,
2000000004247735,-7.7760689,53.1041578,Cloghanmore,,,
2000000004247736,-7.8395995,53.1197699,Clonbeale More,,,
2000000004247737,-7.8606717,53.0913959,Clonbrone,,,
2000000004247738,-7.8417575,53.0921606,Clonbrone,,,
2000000004247739,-7.8701325,53.0957016,Clonoghil Lower,,,
2000000004247740,-7.8854654,53.0869133,Clonoghil Upper,,,
2000000004247741,-7.7809657,53.1263513,Coagh Lower,,,
2000000004247742,-7.7733539,53.1200022,Coagh Upper,,,
2000000004247743,-7.8304237,53.1118810,Coole,,,
2000000004247744,-7.9088830,53.0715978,Crinkill,,,
2000000004247745,-7.8705417,53.0858246,Derrinduff,,,
2000000004247746,-7.9264815,53.1137395,Dovegrove,,,
2000000004247747,-7.9112842,53.0862978,Drumbane,,,
2000000004247748,-7.8382832,53.0838582,Fortel,,,
2000000004247749,-7.7953771,53.1244866,Garrysallagh Glebe,,,
2000000004247750,-7.8416608,53.1004749,Killaun,,,
2000000004247751,-7.7959129,53.0957965,Killinure,,,
2000000004247752,-7.8057168,53.1019209,Killyon,,,
2000000004247753,-7.8076284,53.0885948,Kilmaine,,,
2000000004247754,-7.8758576,53.1058265,Lisheen,,,
2000000004247755,-7.7969799,53.1189709,Rathgibbon North,,,
2000000004247756,-7.7959121,53.1130434,Rathgibbon South,,,
2000000004247757,-7.8161862,53.1214437,Rathure North,,,
2000000004247758,-7.8181568,53.1156609,Rathure South,,,
2000000004247759,-7.9006050,53.0863088,Seefin,,,
2000000004247760,-7.7871188,53.1075083,Streamstown,,,
2000000004247761,-7.9103371,53.0981336,Townparks,,,
2000000004247762,-7.9060238,53.1153770,Woodfield or Tullynisk,,,
2000000004247851,-8.1102115,54.6538005,The Diamond,,,
2000000004247897,-7.1432903,53.7122683,Belleek,,,
2000000004247901,-7.1270199,53.7040653,Knocklough,,,
2000000004247908,-7.1607641,53.7099269,Gortloney,,,
2000000004247914,-7.1506708,53.7192283,Drumone,,,
2000000004247924,-7.1688852,53.7148418,Garrynabolie,,,
2000000004247925,-7.1879816,53.7124071,Greenan,,,
2000000004247933,-7.1908705,53.7261136,Moylagh,,,
2000000004247937,-9.8842367,52.2261847,Knockglass Beg,,,
2000000004247941,-9.8938677,52.2237272,Knockglass More,,,
2000000004247942,-9.8940422,52.2201563,Curraduff,,,
2000000004247944,-9.8910813,52.2130323,Glandine,,,
2000000004248008,-8.5081553,54.0772671,Corran,,,
2000000004248058,-8.8829810,53.2316743,Hillpark,,,
2000000004248262,-5.9571704,54.9700997,Cloney,,,
2000000004248263,-5.9372465,54.9615749,Dickey's Town,,,
2000000004248265,-6.5714039,55.0508081,Glenstall,,,
2000000004248266,-5.9406481,54.9563462,Libbert East,,,
2000000004248267,-5.9507176,54.9569390,Libbert West,,,
2000000004248268,-5.9213641,54.9597676,Little Deer Park,,,
2000000004248269,-5.9660768,54.9726505,Parishagh,,,
2000000004248270,-5.9496623,54.9662476,Town Parks,,,
2000000004248275,-5.9186586,54.5969318,Hilton Belfast,Lanyon Place,Belfast,
2000000004248289,-5.9802046,54.9725243,Bay,,,
2000000004248451,-8.3118647,54.1078784,Ballinphull,,,
2000000004248452,-8.2980668,54.0958731,Bullaun,,,
2000000004248453,-8.2913713,54.0989908,Knockacappul,,,
2000000004248454,-8.2945708,54.1162850,Mount Town,,,
2000000004248455,-8.2849308,54.1042946,Rannatruffaun East,,,
2000000004248456,-8.2996375,54.1042639,Rannatruffaun West,,,
2000000004248457,-8.3082122,54.0971303,Tully,,,
2000000004248695,-9.4192019,52.8277405,Annagh,,,
2000000004248735,-8.3113772,54.0970138,Killadoon Civil Parish,,,
2000000004248736,-8.2562261,54.1228635,Shancough Civil Parish,,,
2000000004248737,-8.3083659,54.0831939,Barroe Upper,,,
2000000004248738,-8.3166355,54.0901247,Carrickglass,,,
2000000004248739,-8.2342353,54.1194633,Carrowcashel,,,
2000000004248740,-8.2450480,54.1296137,Carrownadargny,,,
2000000004248741,-8.2875828,54.0936843,Garoke,,,
2000000004248742,-8.3203800,54.0927346,Lahardan,,,
2000000004248743,-8.2426910,54.1220616,Tap,,,
2000000004248764,-9.4216324,52.8400365,Dough,,,
2000000004249516,-8.2384999,54.0924342,Aughnacloy,,,
2000000004249517,-8.2121277,54.1049536,Ballynashee,,,
2000000004249518,-8.1725301,54.1015348,Glen,,,
2000000004249519,-8.2140015,54.1000089,Knockroe,,,
2000000004249520,-8.2235541,54.1105223,Straduff,,,
2000000004249709,-7.7500511,53.0650298,Aghagurty,,,
2000000004249710,-7.7260818,53.0612026,Ballymacmurragh,,,
2000000004249711,-7.7338139,53.0893845,Ballyshane,,,
2000000004249712,-7.7850436,53.0768950,Bellhill,,,
2000000004249713,-7.7415643,53.0745682,Clonlee,,,
2000000004249714,-7.7903564,53.0763213,Courtland or Viewmount,,,
2000000004249715,-7.7133548,53.0774603,Cumber Lower,,,
2000000004249716,-7.7004681,53.0711349,Cumber Upper,,,
2000000004249717,-7.7674881,53.0738462,Derrybeg,,,
2000000004249718,-7.7596773,53.0815379,Derrykeel,,,
2000000004249719,-7.6695447,53.0751479,Forelacka,,,
2000000004249720,-7.6904143,53.0621135,Glenafelly,,,
2000000004249721,-7.6453505,53.0763010,Glendossaun,,,
2000000004249722,-7.6338015,53.0847162,Glenregan,,,
2000000004249723,-7.7740816,53.0648956,Longford Big,,,
2000000004249724,-7.7628439,53.0685610,Longford Little,,,
2000000004250038,-5.9984327,54.9751865,Druminagh,,,
2000000004250070,-9.4368660,52.8534815,Breaffy South,,,
2000000004250071,-9.4201389,52.8490056,Leagard South,,,
2000000004250072,-9.4336188,52.8384773,Spanish Point Beach,,,
2000000004250076,-5.9965839,54.9797125,Drumnacole,,,
2000000004250077,-5.9972063,54.9819343,Stony Hill,,,
2000000004250079,-7.1841512,53.7317103,Springhall,,,
2000000004250080,-7.1669025,53.7303817,Milltown,,,
2000000004250091,-7.1933208,53.7490294,Glebe,,,
2000000004250166,-9.4278579,52.8678895,White Strand,,,
2000000004250197,-8.2554706,54.0946523,Ballyculleen,,,
2000000004250198,-8.2425465,54.0763474,Coolmeen,,,
2000000004250199,-8.2488336,54.0840247,Coolmurly,,,
2000000004250200,-8.2671278,54.0765957,Dromore,,,
2000000004250201,-8.2575469,54.0790277,Drumbeg South,,,
2000000004250202,-8.2366223,54.0861483,Foyoges,,,
2000000004250203,-8.2742299,54.0744951,Highwood,,,
2000000004250204,-8.2624601,54.0856041,Magheralackagh,,,
2000000004250205,-8.2845077,54.0775323,Moytirra East,,,
2000000004250206,-8.2534393,54.0735022,Treanmore,,,
2000000004250236,-7.1900315,53.7595434,Crossdrum Lower,,,
2000000004250246,-7.1767519,53.7478622,Crossdrum Upper,,,
2000000004250260,-7.2022402,53.7785337,Glebe,,,
2000000004250264,-7.2071867,53.7811795,Castlecor,,,
2000000004250277,-9.9026432,52.1972246,Kilteenbane,,,
2000000004250293,-9.9133070,52.1634777,Killeenagh,,,
2000000004250296,-8.2370934,54.0868102,Kilmactranny Civil Parish,,,
2000000004250297,-8.3555483,54.1263846,Tirerrill,,,
2000000004250302,-9.9274491,52.1618452,Caherpierce,,,
2000000004250372,-10.4534398,52.1123409,Coumeenoole North,,,
2000000004250373,-10.4504069,52.1083997,Coumeenoole South,,,
2000000004250417,-7.2803578,53.3384989,Croghan Demesne,,,
2000000004250418,-7.2764824,53.3474542,Croghanhill,,,
2000000004250437,-6.0285851,54.9765001,Drumourne,,,
2000000004250438,-6.0112195,54.9806160,Gartford,,,
2000000004250439,-6.0120192,54.9775011,Gortcarney,,,
2000000004250440,-6.0327843,54.9839584,Harphall,,,
2000000004250441,-6.0365735,54.9690821,Unshinagh Mountain,,,
2000000004250442,-6.0138232,54.9733777,Unshinagh North,,,
2000000004250460,-5.9943978,54.9974541,Carnlough North,,,
2000000004250461,-5.9956741,54.9938662,Carnlough South,,,
2000000004250462,-5.9887140,55.0037905,Lemnalary,,,
2000000004250463,-5.9823384,55.0084126,Longtown,,,
2000000004250600,-9.2526567,54.2449013,Fallataggart,,,
2000000004250601,-9.2360385,54.2437011,Rathfran,,,
2000000004250602,-9.2514146,54.2382458,Rathfranpark,,,
2000000004250662,-9.2478379,54.2484990,Breastagh,,,
2000000004250663,-9.2242392,54.2480924,Steelaun,,,
2000000004250729,-9.4233173,52.8743701,Fintra Beg,,,
2000000004250730,-9.4134287,52.8672232,Fintra More,,,
2000000004250759,-9.4237955,52.8808575,Freaghcastle,,,
2000000004250773,-9.4048941,52.8871783,Freaghavaleen,,,
2000000004250819,-9.5062795,52.6355321,Leadmore West,,,
